topic,label,events,resourceURI
http://dbpedia.org/resource/Semantic_Web,Semantic Web,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Ontology,Ontology,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Skolem_normal_form,Skolem normal form,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Graphiq,Graphiq,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/RDF_Schema,RDF Schema,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Metamorphosis,Metamorphosis,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/International_Standard_Book_Number,International Standard Book Number,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Route_nationale_10,Route nationale 10,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Personalized_medicine,Personalized medicine,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Abstract_and_concrete,Abstract and concrete,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Automation,Automation,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Discovery_Channel,Discovery Channel,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Google_Assistant,Google Assistant,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Tbox,Tbox,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Facebook_Graph_Search,Facebook Graph Search,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Wikipedia,Wikipedia,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Peter_Norvig,Peter Norvig,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Adenosine_A1_receptor,Adenosine A1 receptor,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/FOAF_(ontology),FOAF (ontology),file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Facebook,Facebook,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/John_Lennon,John Lennon,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Free_State_Bottleneck,Free State Bottleneck,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/The_Glass_Palace,The Glass Palace,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Neo4j,Neo4j,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/YAGO_(database),YAGO (database),file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/XML,XML,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/MAX_Light_Rail,MAX Light Rail,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Stuart_J._Russell,Stuart J. Russell,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Common_sense,Common sense,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Logic,Logic,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Software_engineering,Software engineering,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Human-readable_medium,Human-readable medium,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/HarperCollins,HarperCollins,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Layer_cake,Layer cake,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/World_Wide_Web_Consortium,World Wide Web Consortium,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Lio,Lio,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/AI_winter,AI winter,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Warren_Sturgis_McCulloch,Warren Sturgis McCulloch,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Berlin,Berlin,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Open_access,Open access,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Serialization,Serialization,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Apple_Inc.,Apple Inc.,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/TAG_Heuer,TAG Heuer,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Le_Titre,Le Titre,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Java_virtual_machine,Java virtual machine,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/WordNet,WordNet,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Google,Google,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Wikidata,Wikidata,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Food_web,Food web,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Computer_science,Computer science,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Web_server,Web server,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Frog,Frog,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/JSON-LD,JSON-LD,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Description_logic,Description logic,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Substring,Substring,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/World_Wide_Web,World Wide Web,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Terry_Winograd,Terry Winograd,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Web_Ontology_Language,Web Ontology Language,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Euclidean_space,Euclidean space,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Reading,Reading,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Schema.org,Schema.org,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Multiple_choice,Multiple choice,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Edward_S._Herman,Edward S. Herman,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/London,London,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/General_officer,General officer,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/SPARQL,SPARQL,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Knowledge_Navigator,Knowledge Navigator,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Liyang,Liyang,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/CLOUD_experiment,CLOUD experiment,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/HTML,HTML,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/String_instrument,String instrument,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific,College of Osteopathic Medicine of the Pacific,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Conscription,Conscription,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Heidelberg,Heidelberg,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Miroirs,Miroirs,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/City,City,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Data_type,Data type,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Cyc,Cyc,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Ecosystem,Ecosystem,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/David_Rumelhart,David Rumelhart,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Satori,Satori,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Auteur,Auteur,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/GeoNames,GeoNames,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Open_Mind_Common_Sense,Open Mind Common Sense,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Le_Palais,Le Palais,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/South_Korea,South Korea,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Linux.conf.au,Linux.conf.au,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Poems_by_Edgar_Allan_Poe,Poems by Edgar Allan Poe,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/RDFa,RDFa,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Application_programming_interface,Application programming interface,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Taylorcraft_Auster,Taylorcraft Auster,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Internationalized_Resource_Identifier,Internationalized Resource Identifier,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Bundesautobahn_2,Bundesautobahn 2,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/String_theory,String theory,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Sameer_(lyricist),Sameer (lyricist),file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Programming_language,Programming language,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Machine_learning,Machine learning,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Hanover,Hanover,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Formula_One,Formula One,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Alice_and_Bob,Alice and Bob,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/SHRDLU,SHRDLU,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Kindergarten,Kindergarten,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Uniform_Resource_Identifier,Uniform Resource Identifier,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/E-carrier,E-carrier,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Mona_Lisa,Mona Lisa,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Notation3,Notation3,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Data_model,Data model,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/SQL,SQL,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/French_language,French language,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Transformers,Transformers,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Resource_Description_Framework,Resource Description Framework,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Apple_A12,Apple A12,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Oracle_Spatial_and_Graph,Oracle Spatial and Graph,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/DBpedia,DBpedia,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Simple_Knowledge_Organization_System,Simple Knowledge Organization System,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Prentice_Hall,Prentice Hall,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Liverpool,Liverpool,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Natural_language_processing,Natural language processing,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/String_literal,String literal,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/N-Triples,N-Triples,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Semantic_network,Semantic network,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Julia_the_Elder,Julia the Elder,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/YouTube,YouTube,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Graph_database,Graph database,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Knowledge_representation_and_reasoning,Knowledge representation and reasoning,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Alfred_Lennon,Alfred Lennon,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Main_Page,Main Page,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/PHP,PHP,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/Leonardo_da_Vinci,Leonardo da Vinci,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/slides/slides02.pdf
http://dbpedia.org/resource/HTTP_303,HTTP 303,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Montreal,Montreal,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/URL,URL,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Natural_language_processing,Natural language processing,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Graph_database,Graph database,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Main_Page,Main Page,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Facebook,Facebook,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Artificial_intelligence,Artificial intelligence,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Knowledge_Graph,Knowledge Graph,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Uniform_Resource_Identifier,Uniform Resource Identifier,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Intelligent_agent,Intelligent agent,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Public_Knowledge,Public Knowledge,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Database,Database,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/LinkedIn,LinkedIn,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Concordia_University,Concordia University,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Knowledge_base,Knowledge base,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/SQL,SQL,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Human-readable_medium,Human-readable medium,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/The_Details,The Details,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Machine-readable_data,Machine-readable data,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/McGill_University,McGill University,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/Resource_Description_Framework,Resource Description Framework,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/City,City,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/DBpedia,DBpedia,file:///data/COMP474_Lectures_2,file:///./COMP/474/Lectures/2/worksheets/worksheet01.pdf
http://dbpedia.org/resource/IBM,IBM,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Parsing,Parsing,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Twitter,Twitter,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Question_answering,Question answering,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Zootopia,Zootopia,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Young_Out_Here,Young Out Here,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Dialogflow,Dialogflow,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Microsoft,Microsoft,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Alternating_current,Alternating current,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Inference,Inference,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Google,Google,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Peter_Norvig,Peter Norvig,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Richard_Wallace_(director),Richard Wallace (director),file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Computer_science,Computer science,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Natural_Language_Toolkit,Natural Language Toolkit,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Adjective,Adjective,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/World_Wide_Web,World Wide Web,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Greenock_Morton_F.C.,Greenock Morton F.C.,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Amazon_Alexa,Amazon Alexa,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Pandorabots,Pandorabots,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/XML,XML,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Jeopardy!,Jeopardy!,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Red_Queen_hypothesis,Red Queen hypothesis,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Boolean_algebra,Boolean algebra,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Regular_expression,Regular expression,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Sony,Sony,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Customer_service,Customer service,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific,College of Osteopathic Medicine of the Pacific,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/SPARQL,SPARQL,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/SpaCy,SpaCy,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Facebook_Messenger,Facebook Messenger,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Gartner,Gartner,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Normalnull,Normalnull,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Lexical_analysis,Lexical analysis,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Cimiano,Cimiano,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Linux_kernel,Linux kernel,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Prime_Video,Prime Video,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
http://dbpedia.org/resource/Manning_Publications,Manning Publications,file:///data/COMP474_Lectures_8,file:///./COMP/474/Lectures/8/slides/slides08.pdf
